cell_key,category,family,family_label,shape_id,dtype,source,status,base_status,torch_compile_status,expected_heuristic,heuristics_fired,compiler_seed_count,default_latency_us,seed_latency_us,torch_compile_latency_us,seed_speedup,torch_compile_speedup_vs_default,default_speedup_vs_torch_compile,seed_speedup_vs_torch_compile,default_config,seed_config,error
jagged_hstu:b8_l6656_max2048_h32_d128,multi_matmul,jagged_hstu,Jagged HSTU attention,b8_l6656_max2048_h32_d128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,701.8080055713654,587.4239802360535,977.2800207138062,1.1947214093802354,0.7181237625821555,1.392517630114763,1.663670625637535,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b32_l2485_max256_h8_d128,multi_matmul,jagged_hstu,Jagged HSTU attention,b32_l2485_max256_h8_d128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,34.07999873161316,30.912000685930252,1281.9199562072754,1.1024844065536281,0.026585122235278407,37.61502358913369,41.469976959166786,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b2_l7168_max4096_h16_d64,multi_matmul,jagged_hstu,Jagged HSTU attention,b2_l7168_max4096_h16_d64,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,581.9999873638153,874.5920062065125,996.7040121555328,0.6654531292690445,0.5839245957334381,1.712549886246786,1.1396216808322701,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b128_l131072_max1024_h4_d128,multi_matmul,jagged_hstu,Jagged HSTU attention,b128_l131072_max1024_h4_d128,bfloat16,H100 breadth supplement,driver_error,driver_error,not_requested,triton_h100_multi_matmul,[],,,,,,,,,null,null,cell timed out after 1800s
squeeze_excitation:m256_n256_k16,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m256_n256_k16,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",7,16.03199914097786,7.360000163316727,48.128001391887665,2.178260704515143,0.3331116746451926,3.001996255655496,6.539130478795962,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [2, 16, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m256_n512_k32,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m256_n512_k32,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,39.84000161290169,9.568000212311745,44.704001396894455,4.163879674839165,0.891195426986304,1.1220883430491033,4.672240844996117,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [2, 32, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 4, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m128_n1024_k64,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m128_n1024_k64,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",10,124.95999783277512,15.968000516295433,57.792000472545624,7.825650913854415,2.162236932638073,0.4624840066809577,3.6192383895258877,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 32, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 4, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m64_n2048_k128,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m64_n2048_k128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,420.54399847984314,43.776001781225204,48.928000032901764,9.606724720579837,8.595160198598904,0.11634454470819634,1.1176900137528358,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 16, 512, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m1024_n1024_k256,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m1024_n1024_k256,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,370.1440095901489,32.76799991726875,49.79199916124344,11.295898758687521,7.433804945077554,0.13452061325097994,1.5195312282396287,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [8, 32, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m1_n256_k16,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m1_n256_k16,bfloat16,H100 small-M supplement,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",7,14.431999996304512,7.455999962985516,63.231997191905975,1.9356223267101091,0.2282388764742652,4.381374529385899,8.480686360758343,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [16, 16, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
gdn_forward_h:b1_t8192_h64_c64_d64_s128,multi_matmul,gdn_forward_h,GDN forward-H,b1_t8192_h64_c64_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",6,404.6719968318939,158.4320068359375,9017.152309417725,2.554231338185014,0.04487802611576662,22.28261994902397,56.91496617066358,"{""atomic_indexing"": [], ""block_sizes"": [32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 6, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gdn_forward_h:b2_t8192_h32_c128_d128_s256,multi_matmul,gdn_forward_h,GDN forward-H,b2_t8192_h32_c128_d128_s256,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",5,753.2959878444672,287.3919904232025,4721.61602973938,2.6211446837303716,0.15954198374026762,6.26794262272674,16.429184483487198,"{""atomic_indexing"": [], ""block_sizes"": [32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gdn_forward_h:b4_t4096_h64_c128_d64_s128,multi_matmul,gdn_forward_h,GDN forward-H,b4_t4096_h64_c128_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",7,387.7599984407425,240.9759983420372,2339.583992958069,1.6091229048063227,0.16573886622915193,6.033587792361218,9.70878431484825,"{""atomic_indexing"": [], ""block_sizes"": [32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 3, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gdn_forward_h:b8_t2048_h32_c256_d64_s128,multi_matmul,gdn_forward_h,GDN forward-H,b8_t2048_h32_c256_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",7,222.59199619293213,167.29600727558136,732.7520251274109,1.3305278459291827,0.3037753408518084,3.291906437158218,4.379973180832534,"{""atomic_indexing"": [], ""block_sizes"": [32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": [], ""static_ranges"": [false]}","{""atomic_indexing"": [], ""block_sizes"": [128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": [], ""static_ranges"": [false]}",
gdn_forward_h:b8_t4096_h80_c256_d64_s128,multi_matmul,gdn_forward_h,GDN forward-H,b8_t4096_h80_c256_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",7,1438.7199878692627,804.9760162830353,3033.1519842147827,1.7872830479006452,0.4743316508228704,2.108229544170625,3.7680029253794625,"{""atomic_indexing"": [], ""block_sizes"": [32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gdn_forward_h:b1_t4096_h32_c64_d128_s256,multi_matmul,gdn_forward_h,GDN forward-H,b1_t4096_h32_c64_d128_s256,bfloat16,H100 breadth supplement,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",5,241.16799980401993,118.48000064492226,5037.15181350708,2.035516530142387,0.04787785016868659,20.88648501293876,42.514785500408074,"{""atomic_indexing"": [], ""block_sizes"": [32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 5, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_scan:b1_h64_g8_t8192_c64_d64_s128,multi_matmul,mamba2_chunk_scan,Mamba-2 chunk scan,b1_h64_g8_t8192_c64_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",5,373.6959993839264,114.9120032787323,468.4160053730011,3.2520188380798105,0.7977865724002132,1.2534680760437085,4.076301796225796,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64, 64, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_scan:b2_h32_g8_t8192_c128_d128_s256,multi_matmul,mamba2_chunk_scan,Mamba-2 chunk scan,b2_h32_g8_t8192_c128_d128_s256,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",6,1286.9759798049927,389.0239894390106,908.4639847278595,3.3082175257645874,1.416650523785509,0.7058903965445519,2.335238981117601,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_scan:b4_h64_g8_t4096_c128_d64_s128,multi_matmul,mamba2_chunk_scan,Mamba-2 chunk scan,b4_h64_g8_t4096_c128_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",5,948.2560157775879,283.4080010652542,1043.6480045318604,3.3459041812981614,0.9085975459733078,1.1005972935231518,3.6824930863245537,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 64, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_scan:b8_h32_g4_t2048_c256_d64_s128,multi_matmul,mamba2_chunk_scan,Mamba-2 chunk scan,b8_h32_g4_t2048_c256_d64_s128,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",6,615.1040196418762,177.05599963665009,755.840003490448,3.4740648207582763,0.813801885056815,1.2288002993875908,4.268931891839666,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 64, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
