cell_key,category,family,family_label,shape_id,dtype,source,status,base_status,torch_compile_status,expected_heuristic,heuristics_fired,compiler_seed_count,default_latency_us,seed_latency_us,torch_compile_latency_us,seed_speedup,torch_compile_speedup_vs_default,default_speedup_vs_torch_compile,seed_speedup_vs_torch_compile,default_config,seed_config,error
plain_matmul:m1_k4096_n4096,formula_matmul,plain_matmul,Plain BF16 matmul,m1_k4096_n4096,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,147.96799421310425,23.135999217629433,28.48000079393387,6.395573963382308,5.195505269951427,0.1924740613359726,1.2309820953067958,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [16, 32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m32_k4096_n11008,formula_matmul,plain_matmul,Plain BF16 matmul,m32_k4096_n11008,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,160.92799603939056,46.751998364925385,44.704001396894455,3.4421629377905503,3.599856634993978,0.2777888403329909,0.956194450726038,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 128, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 5, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m512_k4096_n4096,formula_matmul,plain_matmul,Plain BF16 matmul,m512_k4096_n4096,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,677.1199703216553,33.1839993596077,34.11199897527695,20.405013964225805,19.84990591763343,0.05037807252837717,1.0279652734323166,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m4096_k4096_n11008,formula_matmul,plain_matmul,Plain BF16 matmul,m4096_k4096_n11008,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,13300.335884094238,577.3760080337524,548.8319993019104,23.035830548949175,24.233892887097813,0.04126452174476691,0.9505625305958793,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m4096_k11008_n4096,formula_matmul,plain_matmul,Plain BF16 matmul,m4096_k11008_n4096,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,13651.648044586182,544.6079969406128,540.0000214576721,25.066925423929895,25.280828707626757,0.039555665344875285,0.9915389132939171,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m1_k4096_n4096,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m1_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,148.51200580596924,25.599999353289604,28.384000062942505,5.801250373347584,5.232243710422728,0.1911225958393301,1.1087500304680733,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [16, 32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m32_k4096_n11008,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m32_k4096_n11008,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,160.38399934768677,49.47200044989586,49.12000149488449,3.2419145757026766,3.2651464671553327,0.3062649746524914,0.9928848853531228,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 128, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 5, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m512_k4096_n4096,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m512_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,680.5440187454224,63.58399987220764,57.53599852323532,10.703070271030336,11.82814300981657,0.0845441249036359,0.9048817098463809,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m4096_k4096_n11008,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m4096_k4096_n11008,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,13297.151565551758,1135.6799602508545,597.0879793167114,11.70853764348771,22.270003795367973,0.044903449913555646,0.5257537336353313,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m65536_k1024_n1280,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m65536_k1024_n1280,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",9,7561.247825622559,560.1599812507629,284.43199396133423,13.498372034252242,26.58367548711991,0.03761707069003725,0.5077692150128885,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [2], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b32_m1_k4096_n4096,formula_matmul,broadcast_matmul,Broadcast matmul,b32_m1_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,150.78400075435638,25.312000885605812,26.815999299287796,5.957016256273237,5.622911869570381,0.17784379751916776,1.0594183928990484,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b8_m128_k4096_n11008,formula_matmul,broadcast_matmul,Broadcast matmul,b8_m128_k4096_n11008,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,3415.679931640625,145.456001162529,146.5280055999756,23.48256451670239,23.31076518549976,0.04289863468840741,1.0073699567489742,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b16_m512_k768_n1024,formula_matmul,broadcast_matmul,Broadcast matmul,b16_m512_k768_n1024,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",9,477.9199957847595,29.983999207615852,29.600000008940697,15.939167836669672,16.145945798662282,0.06193505245650284,0.987193196077139,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [2], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b4_m1024_k4096_n4096,formula_matmul,broadcast_matmul,Broadcast matmul,b4_m1024_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,5159.96789932251,204.41600680351257,205.1839977502823,25.242484578432943,25.148003528045162,0.03976458802722831,1.00375700004505,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b64_m16_k1024_n4096,formula_matmul,broadcast_matmul,Broadcast matmul,b64_m16_k1024_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,334.1120034456253,19.42400075495243,23.231999948620796,17.200987976714252,14.381542879844075,0.06953356871059457,1.1960460793689713,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s2048_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s2048_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",7,47.71199822425842,14.816000126302242,23.520000278949738,3.220302228504794,2.028571329013137,0.49295777067227003,1.5874730074546664,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 5, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s4096_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s4096_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",7,99.07200187444687,36.80000081658363,29.983999207615852,2.6921739042408075,3.304162369684257,0.302648565087181,0.8147825690836343,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 5, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s8192_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s8192_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,216.70399606227875,108.0000028014183,94.7519987821579,2.0065184300109378,2.2870651685195353,0.4372415853140384,0.877333299299818,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s14336_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s14336_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,504.1919946670532,339.711993932724,269.8560059070587,1.4841748412536255,1.8683741833809782,0.5352246936908629,0.7943670247936567,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b64_s4096_n8,formula_matmul,gather_gemv,Gather GEMV,b64_s4096_n8,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,173.47200214862823,115.80800265073776,95.16800194978714,1.4979275885777754,1.8227975642501786,0.5486072724764461,0.8217739687368735,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_state:b1_h64_g8_t8192_c64_d64_s128,formula_matmul,mamba2_chunk_state,Mamba-2 chunk state,b1_h64_g8_t8192_c64_d64_s128,bfloat16,published state-space regime,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,422.06400632858276,121.10399827361107,218.55999529361725,3.4851368439133674,1.9311128084605544,0.5178361386340659,1.8047298058634134,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64, 128, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_state:b2_h32_g8_t8192_c128_d128_s256,formula_matmul,mamba2_chunk_state,Mamba-2 chunk state,b2_h32_g8_t8192_c128_d128_s256,bfloat16,published state-space regime,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,1491.711974143982,276.5440046787262,446.4159905910492,5.39412154632306,3.3415289899651084,0.29926420001235476,1.6142674693297765,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
