cell_key,kernel,shape_json,default_status,seed_status,aot_tuned_status,vllm_cuda_status,default_us,seed_us,aot_tuned_us,vllm_cuda_us,default_vs_vllm_cuda,seed_vs_vllm_cuda,aot_tuned_vs_vllm_cuda,vllm_cuda_vs_vllm_cuda
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=8",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 8}",ok,ok,ok,ok,8.383999578654766,7.199999876320362,6.496000103652477,7.391999941319227,0.8816794266234078,1.0266666761523597,1.1379310072921582,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=32",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 32}",ok,ok,ok,ok,7.679999805986881,6.783999968320131,6.3680000603199005,7.408000063151121,0.964583365923561,1.091981146483629,1.163316581812183,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=32",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 32}",ok,ok,ok,ok,8.0960001796484,6.943999789655209,7.135999854654074,8.559999987483025,1.0573122279568399,1.2327189295476715,1.1995515921851123,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=32",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 32}",ok,ok,ok,ok,9.440000168979168,8.799999952316284,8.0960001796484,10.912000201642513,1.155932204058692,1.2400000296329912,1.3478260819550043,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=64",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 64}",ok,ok,ok,ok,8.767999708652496,7.071999832987785,6.640000035986304,8.39999970048666,0.9580291947543425,1.1877827911285201,1.265060189000274,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=64",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 64}",ok,ok,ok,ok,9.312000125646591,8.239999879151583,8.191999979317188,10.832000058144331,1.1632302310984126,1.3145631331319423,1.3222656354360964,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=64",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 64}",ok,ok,ok,ok,10.847999714314938,9.472000412642956,9.151999838650227,15.48799965530634,1.4277286193940892,1.6351350275104928,1.6923076844798732,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=128",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 128}",ok,ok,ok,ok,9.02399979531765,7.807999849319458,7.648000027984381,10.56000031530857,1.1702128274413213,1.3524590828762602,1.38075317425066,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=128",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 128}",ok,ok,ok,ok,10.912000201642513,9.759999811649323,9.296000003814697,15.263999812304974,1.3988269364224701,1.5639344371796193,1.6419965367944551,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=128",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 128}",ok,ok,ok,ok,14.62399959564209,13.663999736309052,12.415999546647072,24.89599958062172,1.7024070205828408,1.8220140559916813,2.0051546786134393,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=256",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 256}",ok,ok,ok,ok,11.42400037497282,9.664000011980534,9.600000455975533,15.168000012636185,1.3277310499626338,1.5695364232028457,1.5799999262702997,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=256",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 256}",ok,ok,ok,ok,14.4640002399683,12.992000207304955,12.35199999064207,24.143999442458153,1.669247721369719,1.8583743116693312,1.9546631687783154,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=256",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 256}",ok,ok,ok,ok,22.592000663280487,19.66400071978569,17.88800023496151,43.35999861359596,1.9192633383757984,2.205044600612104,2.4239712681158325,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=1024",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 1024}",ok,ok,ok,ok,23.64799939095974,19.392000511288643,17.376000061631203,41.919998824596405,1.7726657604964995,2.1617160540086395,2.4125229440555773,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=1024",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 1024}",ok,ok,ok,ok,34.304000437259674,30.912000685930252,28.704000636935234,77.2479996085167,2.251865631525964,2.4989647351967257,2.69119279175032,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=1024",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 1024}",ok,ok,ok,ok,62.463998794555664,55.1999993622303,50.48000067472458,152.67199277877808,2.4441597676273794,2.7657970025855,3.024405521753909,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=4096",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 4096}",ok,ok,ok,ok,65.21599739789963,53.008001297712326,48.91199991106987,146.7200070619583,2.249754859483045,2.7678841584296885,2.9996730317451674,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=4096",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 4096}",ok,ok,ok,ok,103.12000289559364,96.0640013217926,90.12800082564354,286.6879999637604,2.780139564716892,2.9843437293791317,3.1808982484629893,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=4096",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 4096}",ok,ok,ok,ok,218.87999773025513,189.34399634599686,179.36000227928162,592.0959711074829,2.7051168551142544,3.1270913392232367,3.301159475820756,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=1",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 1, ""q_heads"": 16}",ok,ok,ok,ok,6.719999946653843,6.688000168651342,6.432000081986189,6.719999946653843,1.0,1.0047846556811546,1.044776097791765,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=1",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 1, ""q_heads"": 32}",ok,ok,ok,ok,7.199999876320362,6.87999976798892,6.591999903321266,6.87999976798892,0.9555555397460671,1.0,1.0436893004993144,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=1",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 1, ""q_heads"": 64}",ok,ok,ok,ok,6.816000211983919,6.624000146985054,6.175999995321035,6.624000146985054,0.9718309772553572,1.0,1.0725388847155806,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=8",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 8, ""q_heads"": 16}",ok,ok,ok,ok,7.071999832987785,7.296000141650438,6.6559999249875546,7.104000076651573,1.0045249214394096,0.9736842021283962,1.0673077158523039,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=8",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 8, ""q_heads"": 32}",ok,ok,ok,ok,7.199999876320362,7.199999876320362,6.719999946653843,6.976000033318996,0.9688889101598369,0.9688889101598369,1.0380952512942543,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=8",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 8, ""q_heads"": 64}",ok,ok,ok,ok,7.040000054985285,7.135999854654074,6.496000103652477,6.719999946653843,0.9545454395124844,0.9417040475794128,1.034482733901962,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=32",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 32, ""q_heads"": 16}",ok,ok,ok,ok,7.023999933153391,7.104000076651573,6.479999981820583,6.800000090152025,0.9681093614559871,0.9572072095693394,1.0493827329057395,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=32",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 32, ""q_heads"": 32}",ok,ok,ok,ok,7.280000019818544,7.648000027984381,6.816000211983919,7.040000054985285,0.9670329719533103,0.9205020958715486,1.0328638257093257,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=32",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 32, ""q_heads"": 64}",ok,ok,ok,ok,7.519999984651804,7.807999849319458,6.87999976798892,7.327999919652939,0.9744680764108067,0.9385245979854424,1.0651163033098434,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=128",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 128, ""q_heads"": 16}",ok,ok,ok,ok,7.74399982765317,8.0960001796484,7.215999998152256,7.615999784320593,0.9834710684166729,0.9407114149361775,1.0554323428867463,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=128",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 128, ""q_heads"": 32}",ok,ok,ok,ok,8.191999979317188,9.312000125646591,7.584000006318092,8.031999692320824,0.9804687149169523,0.8625429106470411,1.059071688506001,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=128",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 128, ""q_heads"": 64}",ok,ok,ok,ok,8.86400043964386,9.344000369310379,8.495999965816736,9.759999811649323,1.1010829566296212,1.0445204865043949,1.1487758769913172,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=512",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 512, ""q_heads"": 16}",ok,ok,ok,ok,9.61600011214614,9.184000082314014,9.568000212311745,10.27199998497963,1.068219619923349,1.118466887294657,1.0735785699254066,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=512",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 512, ""q_heads"": 32}",ok,ok,ok,ok,12.35199999064207,10.71999967098236,11.52000017464161,12.752000242471695,1.032383440101414,1.189552297934271,1.1069444487112097,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=512",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 512, ""q_heads"": 64}",ok,ok,ok,ok,15.95200039446354,14.208000153303146,16.03199914097786,17.80799962580204,1.1163489960784267,1.2533783385173984,1.110778479290503,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=2048",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 2048, ""q_heads"": 16}",ok,ok,ok,ok,17.40800030529499,17.376000061631203,17.392000183463097,20.767999812960625,1.1930146742152585,1.1952117713684556,1.1941122121599068,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=2048",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 2048, ""q_heads"": 32}",ok,ok,ok,ok,27.83999964594841,22.86399994045496,24.09599907696247,27.583999559283257,0.9908045944712356,1.2064380524457952,1.1447543416307469,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=2048",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 2048, ""q_heads"": 64}",ok,ok,ok,ok,40.36800004541874,35.2960005402565,37.487998604774475,40.608000010252,1.0059453023326206,1.1504986227529364,1.083226673111329,1.0
"fused_qk_norm_rope::q_heads=16,kv_heads=8,num_tokens=8192",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 8192, ""q_heads"": 16}",ok,ok,ok,ok,46.25599831342697,46.41599953174591,47.759998589754105,51.103999838232994,1.104808061690861,1.1009996629132324,1.0700167786268795,1.0
"fused_qk_norm_rope::q_heads=32,kv_heads=8,num_tokens=8192",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 8192, ""q_heads"": 32}",ok,ok,ok,ok,91.85599908232689,71.77600264549255,74.40000027418137,77.45600119233131,0.8432329076613774,1.0791350637746258,1.0410752810065573,1.0
"fused_qk_norm_rope::q_heads=64,kv_heads=8,num_tokens=8192",fused_qk_norm_rope,"{""kv_heads"": 8, ""num_tokens"": 8192, ""q_heads"": 64}",ok,ok,ok,ok,145.11999487876892,123.32800030708313,126.70399993658066,130.8640018105507,0.901764101631016,1.0611053571346583,1.0328324431434859,1.0
