cell_key,category,family,family_label,shape_id,dtype,source,status,base_status,torch_compile_status,expected_heuristic,heuristics_fired,compiler_seed_count,default_latency_us,seed_latency_us,torch_compile_latency_us,seed_speedup,torch_compile_speedup_vs_default,default_speedup_vs_torch_compile,seed_speedup_vs_torch_compile,default_config,seed_config,error
biased_attention:b1_h4_m128_n128_d64_f16,multi_matmul,biased_attention,Biased attention forward,b1_h4_m128_n128_d64_f16,float16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",8,25.407999753952026,24.960000067949295,,1.0179487053198368,,,,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 4, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
biased_attention:b2_h8_m512_n512_d64_f16,multi_matmul,biased_attention,Biased attention forward,b2_h8_m512_n512_d64_f16,float16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,61.76000088453293,42.62400045990944,,1.4489489540669018,,,,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 64, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
biased_attention:b2_h16_m1024_n1024_d64_f16,multi_matmul,biased_attention,Biased attention forward,b2_h16_m1024_n1024_d64_f16,float16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,246.49600684642792,186.0480010509491,,1.3249054300719156,,,,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 256, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
biased_attention:b1_h16_m1024_n2048_d128_bf16,multi_matmul,biased_attention,Biased attention forward,b1_h16_m1024_n2048_d128_bf16,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,518.7519788742065,189.37599658966064,,2.7392699614314733,,,,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 128, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
biased_attention:b4_h8_m256_n1024_d64_bf16,multi_matmul,biased_attention,Biased attention forward,b4_h8_m256_n1024_d64_bf16,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,119.71200257539749,82.07999914884567,,1.4584795786645797,,,,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 64, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
attention_backward:b1_h4_s256_d64_f16,multi_matmul,attention_backward,Attention backward,b1_h4_s256_d64_f16,float16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,47.359999269247055,48.0320006608963,,0.9860092983343846,,,,"{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
attention_backward:b2_h16_s512_d64_f16,multi_matmul,attention_backward,Attention backward,b2_h16_s512_d64_f16,float16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",10,61.69600039720535,51.072001457214355,,1.2080200234347829,,,,"{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [""pointer""], ""block_sizes"": [64, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
attention_backward:b2_h32_s1024_d64_f16,multi_matmul,attention_backward,Attention backward,b2_h32_s1024_d64_f16,float16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",13,389.60000872612,158.65600109100342,,2.4556273071741517,,,,"{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
attention_backward:b4_h32_s2048_d128_bf16,multi_matmul,attention_backward,Attention backward,b4_h32_s2048_d128_bf16,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",12,5544.095993041992,1745.1040148735046,,3.176943004995528,,,,"{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [""pointer""], ""block_sizes"": [64, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
attention_backward:b1_h16_s4096_d128_bf16,multi_matmul,attention_backward,Attention backward,b1_h16_s4096_d128_bf16,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",12,2917.855978012085,871.7120289802551,,3.3472705216944716,,,,"{""atomic_indexing"": [""pointer""], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [""pointer""], ""block_sizes"": [64, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b4_l320_max128_h8_d64,multi_matmul,jagged_hstu,Jagged HSTU attention,b4_l320_max128_h8_d64,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,16.416000202298164,20.320000126957893,,0.8078740206561112,,,,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b16_l3440_max512_h16_d64,multi_matmul,jagged_hstu,Jagged HSTU attention,b16_l3440_max512_h16_d64,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,55.424001067876816,92.32000261545181,,0.6003466150097397,,,,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b8_l6656_max2048_h32_d128,multi_matmul,jagged_hstu,Jagged HSTU attention,b8_l6656_max2048_h32_d128,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,703.5199999809265,587.4399840831757,,1.1976031918884757,,,,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b32_l2485_max256_h8_d128,multi_matmul,jagged_hstu,Jagged HSTU attention,b32_l2485_max256_h8_d128,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,33.85600075125694,30.7839997112751,,1.0997921345112498,,,,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b2_l7168_max4096_h16_d64,multi_matmul,jagged_hstu,Jagged HSTU attention,b2_l7168_max4096_h16_d64,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,577.2799849510193,900.6080031394958,,0.6409891794639138,,,,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
jagged_hstu:b128_l131072_max1024_h4_d128,multi_matmul,jagged_hstu,Jagged HSTU attention,b128_l131072_max1024_h4_d128,bfloat16,H100 breadth supplement,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,1755.8719515800476,1600.0959873199463,,1.097354137185867,,,,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m256_n256_k16,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m256_n256_k16,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",7,16.16000011563301,7.424000184983015,,2.1767240992694,,,,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [2, 16, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m256_n512_k32,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m256_n512_k32,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",9,39.96799886226654,9.568000212311745,,4.177257313480952,,,,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [2, 32, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 4, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m128_n1024_k64,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m128_n1024_k64,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",10,125.21600723266602,16.224000602960587,,7.717948876913648,,,,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 32, 256, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 4, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m64_n2048_k128,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m64_n2048_k128,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,418.94400119781494,43.42399910092354,,9.647752622325955,,,,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [1, 16, 512, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
squeeze_excitation:m1024_n1024_k256,multi_matmul,squeeze_excitation,Squeeze-and-excitation forward,m1024_n1024_k256,bfloat16,published B200 held-out,ok,ok,not_requested,triton_h100_multi_matmul,"[""triton_h100_multi_matmul""]",11,372.3199963569641,33.31200033426285,,11.176752900486036,,,,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [8, 32, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """", """", """", """"], ""num_stages"": 3, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null, null, null], ""range_multi_buffers"": [null, null, null, null], ""range_num_stages"": [0, 0, 0, 0], ""range_unroll_factors"": [0, 0, 0, 0], ""range_warp_specializes"": []}",
