cell_key,kernel,shape_json,default_status,seed_status,aot_tuned_status,vllm_cuda_status,default_us,seed_us,aot_tuned_us,vllm_cuda_us,default_vs_vllm_cuda,seed_vs_vllm_cuda,aot_tuned_vs_vllm_cuda,vllm_cuda_vs_vllm_cuda
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=8",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 8}",ok,ok,ok,ok,74.22399893403053,7.712000049650669,7.807999849319458,9.568000212311745,0.12890709675742043,1.2406639199574625,1.2254098869053753,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=16",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 16}",ok,ok,ok,ok,70.01599669456482,7.584000006318092,7.807999849319458,9.40799992531538,0.13436929229696593,1.2405063182328253,1.2049180464745242,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=32",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 32}",ok,ok,ok,ok,70.62400132417679,8.048000279814005,8.047999814152718,9.696000255644321,0.13729044055629117,1.2047713616466726,1.2047714313553453,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=64",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 64}",ok,ok,ok,ok,70.592001080513,7.968000136315823,7.968000136315823,9.664000011980534,0.13689936344145218,1.2128513863767192,1.2128513863767192,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=128",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 128}",ok,ok,ok,ok,71.84000313282013,8.54399986565113,8.495999965816736,10.143999941647053,0.1412026656359201,1.1872659294422856,1.193973632587214,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=256",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 256}",ok,ok,ok,ok,73.98399710655212,9.759999811649323,9.200000204145908,12.06399966031313,0.1630622855228881,1.2360655628203807,1.3113042818060572,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=512",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 512}",ok,ok,ok,ok,95.551997423172,12.83199992030859,11.599999852478504,16.92800037562847,0.17716008908384492,1.319202032477988,1.4593103957679416,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=1024",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 1024}",ok,ok,ok,ok,145.47200500965118,16.847999766469,15.95200039446354,27.50399988144636,0.18906730459665858,1.6324786480698439,1.7241724674851546,1.0
"rms_norm_dynamic_per_token_quant::hidden_size=5120,num_tokens=2048",rms_norm_dynamic_per_token_quant,"{""hidden_size"": 5120, ""num_tokens"": 2048}",ok,ok,ok,ok,255.10400533676147,25.05600079894066,25.472000241279602,46.60800099372864,0.18270195692224298,1.8601532370520668,1.8297738910270698,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=1",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 1}",ok,ok,ok,ok,11.69600011780858,6.704000057652593,6.591999903321266,8.608000352978706,0.7359781349413618,1.2840095881491982,1.3058253154162993,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=1024",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 1024}",ok,ok,ok,ok,19.45599913597107,11.839999817311764,11.31199998781085,20.191999152302742,1.037828949887797,1.705405360123331,1.7850069991213278,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=128",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 128}",ok,ok,ok,ok,12.319999746978283,7.296000141650438,7.455999962985516,9.375999681651592,0.7610389508288129,1.2850876507152362,1.257510693159563,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=256",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 256}",ok,ok,ok,ok,12.640000320971012,7.840000092983246,7.712000049650669,10.879999957978725,0.8607594684889152,1.3877550802220349,1.4107883672111177,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=32",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 32}",ok,ok,ok,ok,11.872000060975552,6.752000190317631,6.783999968320131,8.75200005248189,0.7371967661329945,1.2962085020424405,1.2900943533832414,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=4096",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 4096}",ok,ok,ok,ok,51.952000707387924,27.583999559283257,27.456000447273254,53.26399952173233,1.025254057523868,1.9309744914713283,1.939976640953987,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=64",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 64}",ok,ok,ok,ok,12.240000069141388,6.943999789655209,6.783999968320131,8.927999995648861,0.7294117602300915,1.285714324034011,1.3160377413532967,1.0
"rms_norm_per_block_quant::hidden_size=2048,group_size=128,num_tokens=8",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 2048, ""num_tokens"": 8}",ok,ok,ok,ok,11.776000261306763,7.007999811321497,6.816000211983919,8.895999751985073,0.7554347447847203,1.2694063914804181,1.3051642422698417,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=1",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 1}",ok,ok,ok,ok,16.783999279141426,7.7760000713169575,7.296000141650438,10.863999836146832,0.6472831448252166,1.3971193076785666,1.489035036352024,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=1024",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 1024}",ok,ok,ok,ok,37.21600025892258,18.719999119639397,17.472000792622566,31.039999797940254,0.8340498597911091,1.6581197253036077,1.7765566843979703,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=128",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 128}",ok,ok,ok,ok,17.535999417304993,8.128000423312187,7.872000336647034,11.136000044643879,0.6350365199975188,1.3700786742953837,1.4146340915156896,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=256",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 256}",ok,ok,ok,ok,18.36800016462803,9.983999654650688,9.503999724984169,13.472000136971474,0.7334494782352533,1.3493590347527733,1.4175084729386305,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=32",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 32}",ok,ok,ok,ok,17.472000792622566,7.903999648988247,7.488000206649303,10.879999957978725,0.6227105920561045,1.3765182744373505,1.4529914072808578,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=4096",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 4096}",ok,ok,ok,ok,100.5759984254837,48.287998884916306,46.9760000705719,89.1840010881424,0.8867324459544731,1.8469185542497342,1.8985013827095016,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=64",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 64}",ok,ok,ok,ok,17.664000391960144,7.807999849319458,7.455999962985516,10.975999757647514,0.6213767840858572,1.405737701007279,1.4721029790955804,1.0
"rms_norm_per_block_quant::hidden_size=4096,group_size=128,num_tokens=8",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 4096, ""num_tokens"": 8}",ok,ok,ok,ok,16.767999157309532,7.615999784320593,7.2639998979866505,10.65600011497736,0.6354962220004752,1.3991597185855171,1.4669603888528224,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=1",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 1}",ok,ok,ok,ok,20.416000857949257,7.968000136315823,7.7760000713169575,12.319999746978283,0.6034482381098313,1.5461846807491022,1.584362092848045,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=8",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 8}",ok,ok,ok,ok,19.967999309301376,8.191999979317188,8.1599997356534,12.543999589979649,0.628205129401045,1.531249953814722,1.537254901513205,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=32",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 32}",ok,ok,ok,ok,20.59200033545494,8.415999822318554,8.448000065982342,12.608000077307224,0.6122766060565273,1.4980989001297058,1.4924242399187475,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=64",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 64}",ok,ok,ok,ok,20.640000700950623,8.384000044316053,8.25599953532219,12.44799979031086,0.6031007445526656,1.4847327915688648,1.5077519974478872,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=128",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 128}",ok,ok,ok,ok,20.816000178456306,9.79200005531311,9.103999938815832,12.83199992030859,0.6164488763595023,1.3104575007989288,1.4094903346383,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=256",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 256}",ok,ok,ok,ok,22.60800078511238,11.440000031143427,10.71999967098236,15.424000099301338,0.6822363572040484,1.3482517532615523,1.438806023572192,1.0
